Rangzahl [-],Kapazität [hm³],empirische Pu [-],theoretische Pu [-],empirische Quantile [hm³],theoretische Quantile [hm³]
91,26.383771198746217,0.900990099009901,0.8647036862805225,26.383771198746217,27.460575478369165
92,26.443121539787285,0.9108910891089109,0.8669824579905392,26.443121539787285,27.818068485688336
93,27.67521102280807,0.9207920792079208,0.907050817068086,27.67521102280807,28.214850165545933
94,28.38611839942837,0.9306930693069307,0.9247373674488764,28.38611839942837,28.661474130869074
95,29.21071000485381,0.9405940594059405,0.941260089192615,29.21071000485381,29.173404293017704
96,30.26445972885176,0.9504950495049505,0.9573653261204205,30.26445972885176,29.77463375640675
97,31.070891892661223,0.9603960396039604,0.9667077756435769,31.070891892661223,30.50540700641126
98,32.02507057473008,0.9702970297029703,0.9751959710631476,32.02507057473008,31.441311508302853
99,36.55426754308837,0.9801980198019802,0.9939132722025266,36.55426754308837,32.75256714583564
100,41.65101689632672,0.9900990099009901,0.9987240957968946,41.65101689632672,34.98550433040319
