Monat,G001_m3s,G002_m3s,G003_m3s,G004_m3s,G005_m3s,G006_m3s,G007_m3s,G008_m3s,G009_m3s,G010_m3s,G011_m3s,G012_m3s,G013_m3s,G014_m3s,G015_m3s,G016_m3s,G017_m3s,G018_m3s,G019_m3s,G020_m3s,G021_m3s,G022_m3s,G023_m3s,G024_m3s,G025_m3s,G026_m3s,G027_m3s,G028_m3s,G029_m3s,G030_m3s,G031_m3s,G032_m3s,G033_m3s,G034_m3s,G035_m3s,G036_m3s,G037_m3s,G038_m3s,G039_m3s,G040_m3s,G041_m3s,G042_m3s,G043_m3s,G044_m3s,G045_m3s,G046_m3s,G047_m3s,G048_m3s,G049_m3s,G050_m3s,G051_m3s,G052_m3s,G053_m3s,G054_m3s,G055_m3s,G056_m3s,G057_m3s,G058_m3s,G059_m3s,G060_m3s,G061_m3s,G062_m3s,G063_m3s,G064_m3s,G065_m3s,G066_m3s,G067_m3s,G068_m3s,G069_m3s,G070_m3s,G071_m3s,G072_m3s,G073_m3s,G074_m3s,G075_m3s,G076_m3s,G077_m3s,G078_m3s,G079_m3s,G080_m3s,G081_m3s,G082_m3s,G083_m3s,G084_m3s,G085_m3s,G086_m3s,G087_m3s,G088_m3s,G089_m3s,G090_m3s,G091_m3s,G092_m3s,G093_m3s,G094_m3s,G095_m3s,G096_m3s,G097_m3s,G098_m3s,G099_m3s,G100_m3s
08/1984,0.5288172017660874,1.2984340823647742,0.48573830666559753,1.5052089208046904,0.9616750743228407,0.42140562366304846,0.9761001227352692,0.4115208646102562,0.28269560454915055,0.76052316055455,0.9498017408905243,0.3757421473710251,0.4470042876988149,0.5195214417220938,0.5805350813418622,0.28742690087239436,0.5871350158240098,0.10776928265322361,1.2496568115608497,0.8897647794473778,1.1535531815896491,1.025297332714254,0.9380880468047532,1.6229498397608646,1.1998042229481025,0.7762980855038628,0.8638538914578316,1.0554073930792751,0.8767344509307435,1.0187941950925445,1.026297097807933,0.911086630812113,0.8649676713560629,0.822753866356492,0.5390505570968007,0.37869561771144533,0.20865270728806629,0.8020470724461211,0.3913045155814007,1.0486167879234545,0.1366621661621985,0.3937423303344916,0.6330329548881036,0.9287177271152794,0.410895698872934,0.5332207734636174,0.7482738961467822,1.2252611164301475,0.8208254749785956,1.5116114651094255,0.622070517429383,0.6266103048897088,0.6634112138369626,0.7550453518579664,0.9326511200599601,0.7817798546331629,1.4057104301124241,0.4985635582531463,1.253788888452278,1.1948652633104557,0.4845289195037029,1.032725741411909,1.5041192613156404,0.17394387492598806,0.8125255028569757,0.9626027228783494,0.5426609055494548,0.8333059746291545,0.2852586326645202,0.8284765882656216,0.680350777246378,0.6845932337973861,1.7501595958831442,0.3543957709869342,1.329904762360221,0.6915578270587981,0.5999391528408795,0.7191610966769946,0.8181614587007432,1.1334670868595706,0.6631344617026614,0.5913455547447103,0.36319629417829036,0.7340620916339705,0.40993228154420736,0.6284563499867863,1.3632549475360578,0.5201469436132157,0.1882825669090365,0.19844602378267312,0.47835784783528046,0.6782221818259726,0.4897354354871352,1.3449651132627563,0.5246822808480479,0.46463416413215886,0.9338884833701483,1.8784516217353373,0.5120442500709029,1.6738574344936068
09/1984,0.6402169655556679,1.5704859928367774,1.0288588489735941,0.29528090399421114,1.7213512452202662,0.6430513501509968,0.23099226232273862,0.40553313922632106,0.7767848446918456,0.7162068710082726,1.3178203865099571,0.2957384502039821,0.33259013864039233,0.3850155948831522,0.8184448065482206,0.9428665694871552,1.1142312033706534,2.0749160793178185,1.548506697146851,0.555060702887081,0.6207714143736764,1.297991032716737,1.5302264989924304,1.4853914825687413,0.6970082754833063,0.4214362890767998,0.409533141124406,1.39221713352334,0.9476600842945168,1.2067017806396296,0.550273544633874,0.44867086162266956,1.0192861393712362,0.3251089320260626,0.6203504548424409,0.592493814459799,0.6814501522176752,0.9050246548877748,0.6507375454330406,0.7574346727683012,0.1335946492288292,0.5387441165491468,0.3309583954715252,0.5135074354892599,0.3450755770293879,0.999920464046526,0.5890512831875314,0.3769917755235577,0.7076250186457701,1.127042121033635,0.7399625531691129,0.11802845714523913,0.6355404244305697,1.1310029377128288,0.9085920196838565,0.9323327060596206,0.6398117634659288,1.1203903027708686,0.9851795236792398,0.7071062354486846,0.4232870254095577,0.8730389780276423,0.9431681527638125,1.2224160820294838,0.4959360080541715,1.0000981206698198,1.1126197021994972,0.3193592968257978,0.3407571814840428,0.5805705565594643,0.6516662867110623,0.6533803397251007,1.3686143027662805,1.0890801864560697,1.3069651009081298,0.3097719226993366,1.1557192484703867,0.18792126602625303,1.4791930785866034,0.8895696584251942,0.662852968592666,0.9184636464902158,0.8132980903992881,0.9810053814878259,0.4770775693482206,1.6307098846595367,0.7389163753364191,0.4054805794999722,0.3267375916020202,0.20826660228047855,0.5119702257941914,0.6900052575869003,1.6059402402689458,0.6797627097378904,0.5814276218948597,0.8712217305440921,0.5458458980865593,0.5710345422039104,0.21924442105601055,1.2122210612273072
10/1984,0.7795910407155151,1.1861515935474864,1.0300899948315918,0.3182706760507304,1.4048938238977482,1.577165081110223,0.2806541146806887,1.56052126272089,0.6270368377318558,0.3566479854117174,1.7540747826110343,1.0650349456936015,0.40473828014220525,1.4404944398900486,1.1047031990477345,0.4045260906032707,1.9821098740552474,1.9177625560500668,0.9644597456269175,0.16696479749671767,0.20803684658036048,0.6506837559704037,0.8419231922408087,0.8762935616645626,0.21774464400931004,0.2879191166331162,0.19685388260289155,0.9912646867918372,1.4494594090816704,0.380172302093556,1.3098279403434496,0.668471598723635,1.613918547237721,0.4778474075957506,0.42655687140450216,1.0464902057676333,0.6061910441681495,0.9321384532078214,1.3827581559443383,0.29507119379707636,1.0066412334933277,1.1996461322030314,0.2422510472706913,1.0533035360426333,1.832587828388694,0.9942548792114544,0.5437589817791803,0.37997233809525616,0.560097556703517,0.7049310134408668,0.22403482033133348,0.15061618183731365,0.8040580995089829,1.1497331708084373,0.46375893756497194,1.2657547182177684,0.9185231872006673,1.7575945553989096,0.8772983939869818,1.2125867914289012,0.6606266213914913,0.7554277999510844,0.5594729282354356,1.4783201954181813,1.470398162857428,0.9189514719635409,0.7226345743817486,0.16986340036315267,0.26417835453928357,0.6783181428965485,0.34168705593164794,0.9585912894388381,1.2180732845960043,0.8976795000529747,3.8994024530903726,0.6504451150605168,1.420331248788589,0.7515740183477724,1.758391051732467,0.4184513725706033,0.7586926146614265,0.6689082486382987,0.4264184583294855,0.2989169317568733,0.47728124583007336,2.227860835159884,0.4281390568921825,1.2040295689871958,1.3531305483999905,0.4003804607029962,0.9333085099609565,0.7627159603378892,1.6358034181426562,0.7835203441536265,1.2481646200784065,0.8636262218745486,3.876372701580609,0.43820280648179755,0.8658935673642273,1.4189420940059758
11/1984,2.2079440987968706,0.698728018500629,0.4787280502584603,2.228792008182103,2.0222546257413923,1.2166245500611785,1.4898726600557384,2.154307480692729,1.8184841547658628,1.8200427797719643,1.1711454572614926,0.5375904191610072,0.714041708120143,0.34447376584910017,0.7965846676821258,0.9898683343929777,0.4376523521685831,0.5683078218654639,1.140994500458627,0.8506911955736915,0.9774103350904173,1.5587843201780804,0.1888862638525155,1.4873358815696696,1.138803234321431,0.8717462664957722,0.6218572936830791,1.050597953203261,0.9995625357014042,1.305970809779497,0.9487647913658122,0.9708486436996365,1.0396161763223544,0.5936201398516998,0.563711921749984,1.733117823265012,0.42037137006192615,2.0460477265355688,0.571103681057183,0.5829871125664646,3.094101624701404,1.5298651909901144,0.9383219927592389,0.4085455335745002,1.7789430862541198,2.6287861973933744,2.123325787009539,0.9254108105488252,0.6064049610413791,1.7840813219756726,0.38288485719269805,0.34909645141559364,0.751619937131542,0.9394199930031774,1.6550955975584891,1.2366030950634281,1.1331017839842852,2.4279723448182216,1.2217628461737995,0.1636032475568795,1.3271831576377318,0.22506326537974486,2.369210803422667,0.44382085104486046,1.3388293713737407,0.6268737906964147,1.2522259652789796,0.7293604519579768,0.7759780226853068,0.2837490402062258,0.7519531662591569,0.8788033361632273,0.6498953494617151,2.125608676455345,0.8708930834800762,0.987760545675107,1.5310477919868513,1.0057942548832859,1.0932552321349922,0.8742284599726888,0.5875537467996138,1.724472798777076,0.9335149535997113,0.5207722564636508,0.6890171830186191,1.3981736470533972,1.1948067840007806,1.078383506396471,0.7676087541476272,1.8045009926537938,0.754014607963917,0.9592440469725821,1.5594637078970872,0.7839829110408587,0.6239128083289021,0.4921808875664536,0.5049755426261948,1.410951986514474,0.145036704048776,2.290299588054979
12/1984,1.465840380187632,0.3916906401769278,0.3353086193683249,2.8567506320288807,1.4108493534562054,0.820702036438424,2.155077801048071,1.8583712758420496,1.2571882015142744,1.3167899057728143,2.0219488820260243,2.3778947790562457,0.7136628443052844,1.2576520618564724,1.3056130306392435,0.8029738074037104,2.1537201906957093,1.0117715595564158,1.6654969568833644,2.8429556035727526,1.1953358659109254,1.49374762279689,2.670112825917282,2.4002232840201185,1.8990391403517952,1.608992839425739,0.5442350656807503,0.7674957947348052,2.105452832939492,1.0486073505026565,0.7235687958907198,1.4242775341173142,0.9144286428642184,2.1285507310069733,1.3999498961281123,1.3769302030133361,0.5346332869718757,1.5433572613911344,1.9047059299109765,0.3786221258244499,2.5257422157175684,0.9945371135127276,2.8614675632608284,1.1352441501302595,1.1981167161505097,1.9513604828504447,2.3799443036645176,0.70896261319124,1.157497678358303,2.189504524904761,0.4061813853991715,0.8226946808057919,1.366612095692815,1.3585951031394297,2.483338118597465,1.4922930066710367,1.3362030506088145,2.985242477840113,4.663682006851497,0.17102871621715166,1.65934025900193,0.1628955778720791,1.5796327938852461,0.3219079396255312,1.3860123711207695,0.3386860614894771,3.1282595537587827,3.187740473364129,0.8066330687731407,0.5707147668883055,1.2165888889335783,0.5680207866986802,0.9444854302676521,2.0018520262683324,1.0915777301624348,2.2120760906930483,1.241441823141125,0.8699002297370922,1.2148437657939368,2.320682224539246,2.408370106355548,2.8714220801119947,3.338251249978275,0.4396271766401696,0.4142690908455451,5.706548437212394,1.7645107838183516,2.3650544488035816,2.743266032223246,2.4395618783962147,1.0747700624247842,1.9955295695699482,2.029533538462675,1.8202040864093383,1.2297044450141494,0.7166559825466248,0.5136472974595638,2.5460055980653538,0.1220506277339134,2.060886771567761
01/1985,0.4687649559666689,3.0785489342899,0.9104798230045764,1.6045844579070465,1.81904499645366,1.3923391413541186,0.2835619676887393,2.6633501220556632,2.733401278665524,0.577479450935325,1.3307034059815508,2.532148898902218,1.998013049899983,1.2443232360308694,0.29297430392709367,0.4689829545776809,0.31862480912226077,0.13015827451318462,1.8285415596023895,0.9484785303623098,2.9131393063228757,1.3058095546747044,1.1424893431234444,0.9430223180481092,1.6382705851733563,1.6925890072194563,1.8004933165253316,3.6543277733626045,1.493291791046405,1.4285353344336644,1.2396542840834708,0.20033334281113535,1.4278683777971415,0.7972513741480219,0.20314633488360734,3.868973468198879,0.8011793633991293,2.928476316619739,3.1410047633833713,2.1657660627448667,2.3748983530269907,1.74376777977805,2.0045693875729342,2.046238435818621,3.078527963729287,2.344010921324818,0.9551899637516826,2.2170939530858593,0.7564798236330255,1.202062282451641,0.26800647920264675,2.375089070124856,1.175398900469035,1.3034018861187304,4.3057502600722515,1.2889249494946968,1.4654323228274526,1.696217110001909,3.086746689558207,2.494699511660974,2.0701513372644396,0.5219854833323073,2.2599858678107316,0.18118224761381363,0.46433060375097,1.0502874667916666,0.9803717528410273,3.609819665290886,1.1331615762742717,0.2855329817116824,0.2545420319042011,1.3563360147982655,1.3443157918629325,0.9276183143148076,1.1810344451270742,1.872474740031495,1.2804191199008101,0.132634054700147,0.5238583678411636,0.64767465446406,2.0382144853066118,1.4863336588935783,2.578142669905022,2.1748386932259525,1.9847088044296664,2.710743572143556,1.8872704535029743,2.2455165999579756,1.7188780835134478,1.2975683644617821,1.6443645911353317,1.9255694680646656,1.0070968872102386,1.5627891523916535,1.9389823562231494,0.5238057262950464,0.44161608117201456,1.3093688772719814,1.883438041212663,0.8730174700363678
02/1985,0.6151488415117696,1.0619533667405907,0.9242647600409325,2.598598268443352,0.8406445406350724,0.3494732400075702,1.8678449444638359,0.4874142258360834,1.522043176154518,1.8257164406318434,0.6642180215189264,0.6561824550023058,0.7127259699993366,0.777061810337873,1.0688725834325747,1.490755967482829,1.7109613305405895,0.8279254808618729,2.0895354256486813,0.33033291282507204,2.7291370011565563,0.5062572740225624,1.4218053639043458,0.5989159238846486,1.607836095276431,2.046169904480081,1.055274497969652,1.349848628812082,1.2749632031819507,1.404608237855912,1.0029024037809513,0.9168135649319903,2.0062098522297234,1.8008613071692068,1.3205516190624373,2.493661199875786,0.4431847529727827,2.288326363058384,0.6680556024601059,1.3762224093604345,1.4433521646903151,1.2463207417863453,0.12589524723821732,0.9242100666974187,0.8944733685385954,0.8875028626010664,0.8166116910878269,0.9138378983405333,1.8726545520252826,0.5072037696902356,1.1692085412132736,1.132748151870481,2.267844334685866,0.15536925992929074,0.34147875417866813,1.964694313217473,2.4432939844533426,1.461741113640505,1.5975489103912506,0.709979779530561,1.8172282827807933,1.9018302804364025,1.1786214161829247,0.562526565489041,0.9261272649672445,0.9970876380822865,1.4961801736202904,2.4056132426513916,1.25883521852045,0.486856153865553,1.983702090383215,1.6257225118651915,0.9091369120055345,0.3048839160551219,1.6205431028789206,1.552139457248573,0.1516964410329541,0.9270323896956091,2.276694335974473,0.12312149366649394,1.9120795303589295,1.4294520901128793,2.456832662534596,0.7474962219167107,1.0443699269241662,1.2292078933801924,1.4930675360569254,1.317252475946034,2.585575959745129,1.3501700841970266,0.3470181449361892,1.591424930774205,1.3808984542525322,1.7960932829973932,0.6473444692027109,0.6183109722706466,0.6453425151774614,1.0321742564228369,1.6899446471750186,0.7216386755088253
03/1985,1.9217332395923508,1.860149451514003,2.543769558450178,2.488764985239258,3.4079796262718647,1.6378470468941138,2.0520199183576255,1.531909757775206,1.9090120742109775,3.416996207060337,2.7215134082575707,1.042078699438222,0.8166546469724134,0.670758817917112,5.13566454787411,2.0666614377527117,1.4354117420430716,2.915789398242733,3.681053629102276,0.7495818890444587,3.14636536769921,1.4423875277972593,1.1708487081168781,3.2075897333287227,1.5112776003938202,2.2397589991390743,1.5751279098542361,1.3946962212223564,2.668219375303454,4.111859043923746,1.69250667267662,1.086853718076105,1.39565024208219,1.713987968329914,1.040318957590699,2.0286458355714814,2.3784312963871286,3.9697756707521137,1.5329832846996254,2.2058505926730114,0.2682080474826818,2.024679224655139,0.10971929785800083,0.8749539086702439,0.8843441557790981,0.9175308671288227,1.4604964612787468,0.7974832202400582,2.3992789294854773,1.6200998112568616,1.1731772319993408,1.4565458120078283,2.5405508185701366,2.5390899186440974,2.4787302374262565,1.3524420255169733,2.2889909192854314,2.4000543687955687,1.5087487055952686,2.1551131542887387,1.490782118177103,2.401176176288984,0.46297482156073766,2.4686907182401736,0.5632901422600323,1.0144161171956105,0.9020685790983689,1.1081653498340618,2.671077662069456,2.00597228874887,2.590361075357107,3.0449350281533043,1.728587982538657,1.2476386669072548,1.287318403976801,1.3321699167271661,4.630527722375469,1.6560048615917415,1.0501667246453088,2.1078839622949976,3.1346985208893514,2.4498321121114848,2.959575088068741,2.16789896170289,2.749656958110973,0.8970966410510285,1.0766512965170667,2.2497206856695926,4.343041122083217,2.3541238071310056,2.3885820926226446,2.2261003467597518,1.8518952786663574,2.814325722766701,1.8914483173456889,2.093318906775474,1.9554061346262888,1.8668459606599181,2.152498921848131,1.3670065716590987
04/1985,2.1094245277166754,0.8757394561310408,3.4814942995776135,2.6954589382109058,2.314057422613237,1.116852662833464,3.587400116376838,3.0219793163497917,4.018953942819346,1.79080791722686,3.1515174811385376,3.605093857259253,4.833769964250534,1.22333442018818,0.3644903474496417,2.6116256385067103,0.5968603891550737,4.289193124576587,0.5619630846101216,1.1453676305814846,3.143909931010585,0.7671489129738465,3.173480181074516,4.140602623292358,2.3493188000001237,1.5685639737547752,2.008205582137805,1.8299485125480688,3.0246495574369012,1.7263527622569002,0.6827463084818355,5.103641194064931,1.850679584506643,2.4838756435308365,4.5922454816696945,1.228625906121093,4.6369644631387885,1.008076248343491,4.496005801812949,2.9741940022069895,3.7904491557398936,1.4755297291712146,4.093436347207996,3.087803926104165,1.5341675381782447,3.43900617044374,0.7606352650907402,3.9943991636128033,2.964976156647219,1.44849073542349,1.8555190039396514,0.5867391291959747,3.877705329987665,5.79492616718947,2.968639755829235,3.1854325850564704,1.6242676035383228,3.4105576726001536,5.231919948976021,1.6763982035213945,2.4261441158447394,2.4022294939186035,0.3298041080534655,2.0756686946552416,1.419081916772374,1.9572953229653511,5.6153419902510375,0.9055268985166751,4.444883064500882,1.5721471642123346,2.8457089664175848,1.3312616250927214,2.1920027149347825,2.0189042673729953,2.045038400664734,4.0199455119295635,0.24429082857224582,0.11687810034312429,1.5733210343003559,2.1168895332501996,0.9074874142749971,2.619154502906143,4.085564888448409,2.975017456648723,3.5305989073755715,3.1092790307053306,3.4421215524505384,4.485242096784594,2.115789099026538,2.3053286890345035,0.6330396926927895,2.3457426217138173,2.9704147774857628,2.578639360366932,3.2092604787635772,2.9996385526620655,2.449427472199717,3.6088764056126674,4.271650547143491,3.8688980683146594
05/1985,1.147513038375838,0.7081999177212768,1.9504016225566343,0.8401419587390038,0.8454909206938017,0.27521408414949655,3.92341082061455,0.9677098566654472,2.9453362608754188,0.3361254531047926,1.8248764326389386,1.0723026256992587,1.814718508061141,1.4046225188862647,0.3565608519345502,0.6284737516203547,1.6965074003777383,1.5703421578823298,0.30592202931519535,0.49727809711461274,1.6294869149829017,0.14659958682998553,1.5734136731783492,1.1007791480784719,0.9307612128048135,0.4046387874798111,3.23345452791355,0.7043787217101773,1.1292947202538752,0.5486148707608625,0.8902174890324591,3.6862633496152606,0.6503020197594089,2.023211001029187,1.709861503314346,1.7745428945871569,1.88026169337817,0.5832963306726571,2.7203647487809834,0.7411159113752118,1.5453687584559133,1.5194921277730664,2.2847520205572756,2.36243517369538,0.5983065521081485,2.299109981774489,0.423239594710312,2.3299911139251783,1.752952699503146,0.3520390568121117,1.8442245820574286,0.33591517860482617,1.4123814112992292,2.428453115795219,1.3217232663358138,0.9237339189229471,1.3707012963515728,1.5359088454642653,2.0203227816130025,0.575769050774076,0.911215851038313,2.2793847918198056,0.11969843442148531,1.4454253346997692,1.090652538668976,0.42651418349250425,2.326481630198771,0.21635012113871566,2.339641704081992,1.2435917271467427,1.9278644636201716,3.5861061641837884,0.48247895753751835,0.9521567753092878,1.1206806777516913,1.714415416132316,0.7297561979481955,0.21348987553590543,0.5218452243753193,1.0182452129490531,0.2856047380034154,0.6879494949120599,3.7087512860943557,1.2832030903302507,1.1957212488812454,1.1473888122874263,2.1478016197088894,2.2362584483411374,2.955172959751829,1.1170531877063066,0.9597254505966684,1.2677295552313825,0.7437185908691771,0.6981987940721813,1.1978012083354324,1.2621830971368568,0.8155961296637915,1.2919190947902397,1.9911539910867653,1.4676900827858297
06/1985,0.8093272288802773,0.854406131222045,1.4224253155263151,0.5972162359103046,0.6572926849476035,0.5816663982861955,1.6971813272096203,0.16101628004799418,0.8508559126403974,0.7252540773313931,1.6601133189813289,0.3823144129267838,1.0125954797300505,0.3689530438794658,0.27742487229992535,0.4595323836522162,1.1250461254204098,1.1023418225494739,1.0208850837396306,0.7909872797261029,0.4545033641348464,0.8966101004837135,1.4008127448765966,1.1490712921715076,1.1894205915923344,0.715995859335321,1.152855485311308,0.35960263853783125,0.8401603086285503,0.698513466556273,1.005936813485325,1.0981087552471913,0.2232102082536177,0.5548715728209243,1.0534200000925689,1.0660050991770325,1.6356170808099229,0.7691820999933157,0.5331840030853009,0.9927778193574611,1.136133412013124,1.02630605945173,0.4340519289291742,1.0979992843420534,0.26400590749343067,1.9880259825298117,1.1929926646002675,1.640927502480042,1.501231107289433,0.7662735744738474,0.952565257013803,0.14932026018952982,2.0042217589088995,1.4472170859782125,0.9743657363555864,0.8675026215576206,1.2584291555693439,1.2355887928622211,0.8822113811881639,0.3800601301660272,0.6319081003566531,1.539066796156564,0.10839145361043745,0.8416904308886917,1.4591190597351402,0.15087067950160715,0.9744478879652765,0.3278499911122898,2.192455020985599,0.6448044830698483,0.5732672561810817,1.6346482158485345,0.6107425715043168,0.8538000729284021,1.145190928296264,1.1018099707292346,0.17976119663420953,1.3630731091493349,0.22670806482271055,1.47789338838354,0.6073420231144779,0.2817959146981697,1.1815419213708003,1.3869571383738846,0.43875079680381013,0.9435341403588196,0.6785939910046432,0.7515995632848411,1.245667203172381,1.3660236789777764,0.9418624673049683,0.5795535431401606,1.2115516041693901,1.4986987720770855,1.2122047850343,0.6862068827431675,0.27240238013338325,1.5260533716570857,1.3818545860361628,1.0472036105389884
07/1985,0.4059081993669049,1.33853205482139,1.163074069315775,0.751937483246992,0.9587307745816739,1.1703860529057721,1.8265890422923599,0.42429878779840263,0.5570039356262488,0.1483987488786529,0.3887626720257106,0.7554968922561692,0.512584349895894,1.8544790505803406,1.244638558947058,1.167706400215868,1.4180587282031505,0.18129761526236332,0.5595299651472434,1.0187491872198313,0.7010142862432593,1.8991384961597417,0.3578307686859675,2.2384616154931094,1.3139555741971125,0.6526079374412036,1.061509736721813,0.8517183877802644,1.1298068296702226,2.606762312126932,0.18229190020620134,0.994111526991161,1.1496084991222772,0.7184243836923069,1.6914143213243626,0.711674093611322,2.6363247063577626,0.40840210349943795,1.7520590960726992,1.373948487069007,0.22832602295776616,1.5641664395969572,0.43929291357790784,0.13605596707372125,0.24668464356696473,2.677315506363058,1.6623065642617845,1.4549979673056375,0.3466080300849923,0.36788536182047893,1.1164658488375998,0.3712583432911698,0.6702556573948686,2.023142526925303,0.7950651902647022,0.4577643796461507,1.4954380141401464,0.5080117309586165,0.22573707004579247,0.6145663789783482,0.3949081210635793,1.5358848541645047,0.7785921438672758,0.22552757562336057,1.4621734291896669,0.6459751948347076,1.6987101539071796,1.6568689222782111,1.2472229205774024,1.575015029115499,0.2867689370929345,1.5049904446598283,0.4101130357292787,1.1630702998579183,0.11414966779687774,1.0092154354286338,0.2831210732984746,1.1489093584468912,1.1393491499033843,1.0761087910372678,2.135903574305348,1.830211047769879,1.5375983552933241,1.2238627386381113,2.099769880335318,0.4122401518286693,1.0162859164322486,1.737624598456243,2.0259561055243207,1.2031079656623467,2.274750846566625,0.904411390282565,1.9993742179188438,0.7428285108815542,1.0631884681305817,0.6358960906669524,1.4729087246437653,1.8908915016156362,0.6563504044620924,0.6194658801131032
08/1985,0.5859029004007306,1.0443371064882363,0.5340238534303059,0.7869258744935106,0.36636669584206116,0.12528497532601712,0.5869105355417398,0.6548836088284287,0.7160796843780399,1.2164891212563553,0.8484453547417942,0.4613404838605314,1.4264818505830963,0.32864141524823265,0.9035411289957145,0.9672582118598639,0.7192501539539418,0.6440768411149537,0.5797082564960044,1.1850972292275395,0.48052514896013265,1.1662182582356635,0.8281987578534408,1.3863223791791923,0.46293414592424026,0.49754306926143255,1.1913803376714935,0.4395195319318193,1.1398545125564494,0.3656655770047704,0.7511647599641955,0.9441461225821465,0.36196692333505837,0.5621177240915574,0.7298142993575956,1.521676376458889,0.8542799934649064,1.88417759868363,1.0163199826035756,0.8556249339832936,0.4440556845116974,1.351212887492633,0.5552280446713612,0.791400146214157,0.22061850185358267,0.1401325474594266,0.38886929683097265,1.486011589340082,1.116527053596474,0.34334145317401993,0.8968151004277745,1.0196248228221911,1.972874008363536,0.9590859767391409,0.15045711905165593,0.86899751679162,0.13809455973460671,0.515265077901046,0.3452603416329737,1.467636886263905,0.5466244870664348,1.230170961721592,0.5031740091443926,0.37007973177980646,0.7481280128608869,1.2188227031642815,0.8096875513933413,0.8250195721963931,1.1059910197486436,1.5227265850098624,0.5207648665757112,1.289013307287768,0.7361936941770546,0.4557888098598755,0.17638418464034467,0.5251970594827412,1.3191730757743283,1.1390444059176335,1.0329578342671915,0.3344524323034604,0.9495189831069374,0.5138452160855421,0.581757178889694,0.8488853299572103,0.6922419721384491,1.2230162144416736,1.4456605269758809,0.8890142676537688,1.0767158221144477,0.7276275314019407,1.730693761393866,0.8485774040638665,0.601495821681704,0.3427140335485384,1.126509094962533,0.4077103700790864,0.12045110300809447,1.4180540203970557,1.536693995573288,1.00296181984963
09/1985,1.1305836722784735,0.5005810845348939,0.9856846583364782,0.35956085227337825,1.0528624621410243,0.24505800795769905,0.5030425913544161,0.670533423593025,0.23585316482721896,1.1824511499595967,0.7189712580965545,1.0499760780363054,1.0381660142927596,0.6271243522512099,0.4093024100987606,0.5767753633358146,0.5036032533192274,0.9420668498582575,1.0179942441657899,1.1860837172276002,0.8260437174920715,0.9251854832764881,1.3221706615676627,0.29928540228336564,1.327587199973525,0.2825568884279746,0.21218976353869456,0.16405422413291926,0.44391006737447614,0.41867493779523324,1.2262370219639245,0.975689245537013,0.7809276864296144,1.0803833235278453,0.6859227564333923,1.5886469619558397,0.8281395218845389,0.4077029955517737,1.759201124099219,0.589538450653867,0.31889854662635003,0.9675835801565396,0.1721282876149164,0.4450774696159082,0.1518263612921088,1.0205018734745472,1.3897608015755365,0.24099902896413783,1.3082201330506766,0.6997629412004217,0.2854658732100819,0.11186595644429664,1.5893523949429595,0.5098533475499296,0.38112372962003316,1.6762910561906,0.8625921313447378,0.5991933145234738,0.45306008780452967,1.0006793380233279,1.1027454760091562,0.9923161311490735,0.40794209372692297,1.0084750410719665,0.24008337486337344,0.23234701020489634,0.2923490962911825,0.820351392050598,0.37085373103203517,1.008555466131279,0.18103361389147604,0.6150381255866135,0.6493667055557802,0.8011245517591163,0.15852525784946803,0.3569668026063459,1.8762901898137399,1.0561658739299074,0.7627964675539762,0.5920725646845739,0.3789046425678118,0.1314498204386514,1.1313261020142136,1.0405905142179692,0.7426827103701488,0.28148636886524736,0.8965841815393292,1.605884346534947,1.0478998724184927,0.6234122529156731,2.2791922994592992,0.9179198565013676,1.331832224518711,0.8248413835143502,1.2222336485184147,0.1776907370034062,1.1603194440390179,0.9670251968617871,0.6181780081120819,0.9166768589427855
10/1985,2.0165894468558165,0.8545162408291949,0.7547397017515378,0.48753940239907667,1.110002360410253,0.4007054529634557,0.5895526076584682,0.2851469706547428,0.7629822379911553,1.0994847219115143,0.6312555923867262,1.1325485550334935,1.1065828449505706,0.5560414108059755,0.44227372140937105,0.7324591653473627,0.18197843306608763,1.8807361217092333,0.8912579936937272,1.999034103119926,1.0060856822189104,0.4039725301376156,0.9563838965632372,1.7877478384028547,0.8107909439630627,0.23896996131878395,1.0167317233167597,0.5016155119575644,1.0721825420960016,0.5825196074211713,2.185615179341812,1.3286981410388006,0.8576232921911555,0.5617166497776094,0.5588049492415597,2.0937897287496705,1.0621768016720474,0.9159549061853663,2.144866605437646,0.6408053094958157,0.6244894936497178,1.7275471518078358,0.5394207346293678,0.2783829222034908,0.12002660656569447,2.3744788205609177,2.435029015150792,0.4561470712568166,0.6460909755813661,0.9750588890959564,0.17519099268116084,0.3157403127898358,1.0333661177188291,0.6543626857841016,0.4048769759891118,1.5562211502956755,1.0665493000584993,0.41491800758552366,0.26784046979020765,0.5676153513095032,0.8423021839830394,2.3194361242140413,0.5869367809840332,1.739387471992415,0.936025495008451,0.40521918989811967,0.5450757011642287,0.9269806821462944,0.4159684316525836,1.2001971431282512,0.6540349649034978,0.8948845305502062,0.6119382134888189,0.3237935354437791,1.9896394352099458,0.4148605023759833,1.545958998079174,0.48790120607372023,2.1044002289145127,0.4866567582772008,0.37822737902069004,0.5605661541126754,2.3837317104701574,1.2022270903876433,1.3623499647134083,0.9362379937409824,0.31838760578889913,1.1332230728820707,0.519051456755512,0.6755888821407089,1.9134152745221866,0.947299508923119,1.5044307175827052,0.35839722896637505,0.8036801920462961,0.5348067143230972,1.1060839500233195,1.2425391351167072,0.9576736056391231,0.7296818235721061
