Rangzahl [-],Kapazität [hm³],empirische Pu [-],theoretische Pu [-],empirische Quantile [hm³],theoretische Quantile [hm³]
56,26.365514887668155,0.5544554455445545,0.6059729172509926,26.365514887668155,25.779923396704653
57,26.367335569232942,0.5643564356435643,0.6061283009604183,26.367335569232942,25.889949072791662
58,26.470685858694537,0.5742574257425742,0.6148963388015758,26.470685858694537,26.001076532317832
59,26.998950223326005,0.5841584158415841,0.6580270701180853,26.998950223326005,26.11339322805746
60,27.049531179759015,0.594059405940594,0.6620020425074473,27.049531179759015,26.22699103294995
61,27.096632071342356,0.6039603960396039,0.6656783702764141,27.096632071342356,26.341966783196032
62,27.129715631580666,0.6138613861386139,0.6682460224461476,27.129715631580666,26.45842288039578
63,27.181469803941184,0.6237623762376238,0.6722384329574641,27.181469803941184,26.576467962705134
64,27.2975313531108,0.6336633663366337,0.6810830240657559,27.2975313531108,26.696217656744196
65,27.3162906238706,0.6435643564356436,0.6824983932703006,27.3162906238706,26.817795424141533
66,27.36830781983008,0.6534653465346535,0.6864022378958586,27.36830781983008,26.941333519242242
67,27.406259369420013,0.6633663366336634,0.6892311078753934,27.406259369420013,27.06697407776986
68,27.487737960741356,0.6732673267326733,0.6952489845194968,27.487737960741356,27.194870360277886
69,27.492719316283655,0.6831683168316832,0.6956144365629446,27.492719316283655,27.325188179270434
70,27.54319267225685,0.693069306930693,0.6993013009461991,27.54319267225685,27.45810754519633
71,27.568748182361503,0.7029702970297029,0.7011568514350622,27.568748182361503,27.593824574502616
72,27.60782872499749,0.7128712871287128,0.7039798747062568,27.60782872499749,27.73255371307411
73,27.731360300792517,0.7227722772277227,0.7127870666390006,27.731360300792517,27.874530341364274
74,28.128654431076882,0.7326732673267327,0.7399049110630962,28.128654431076882,28.02001384426334
75,28.145361828199157,0.7425742574257426,0.7410047339051665,28.145361828199157,28.1692912505248
76,28.210999153251862,0.7524752475247525,0.7452937775102559,28.210999153251862,28.32268157515066
77,28.254000007788477,0.7623762376237624,0.7480761966116081,28.254000007788477,28.480541036009523
78,28.351390146232575,0.7722772277227723,0.7542976092639664,28.351390146232575,28.64326936667612
79,28.43815868409274,0.7821782178217822,0.7597467016755595,28.43815868409274,28.811317516155395
80,28.530511688666365,0.7920792079207921,0.7654495579472714,28.530511688666365,28.985197120282542
81,28.74397790310286,0.801980198019802,0.7782500794225646,28.74397790310286,29.165492260313254
82,28.799084737176372,0.8118811881188119,0.7814685418945904,28.799084737176372,29.35287420837811
83,29.157373329272787,0.8217821782178217,0.801542278687849,29.157373329272787,29.548120122999887
84,29.208601577720174,0.8316831683168316,0.8042929627481836,29.208601577720174,29.752137041482165
