Monat,Rohdaten,Trendbereinigte Zeitreihe,Trendkomponente,Saisonale Komponente (Mittel),Saisonale Komponente (Standardabweichung),Saisonbereinigte Zeitreihe,Normierte Zeitreihe,Autokorrelation (Saisonfigur),Autokorrelative Komponente,Zufallskomponente
02/1965,0.808,0.8991844209935811,-0.09118442099358104,1.402025,0.7544804333943989,-0.594025,-0.7873298944645766,0.4196229802799043,-0.33038171677868816,-0.4569481776858884
03/1965,1.692,1.7826677953788865,-0.09066779537888658,2.2176000000000005,1.0338432134516338,-0.5256000000000005,-0.5083943030831625,-0.020098529201029617,0.010217977746154043,-0.5186122808293165
04/1965,4.178,4.268151169764192,-0.09015116976419169,2.7356000000000003,1.414785103823192,1.4423999999999997,1.0195187920074813,0.49634635880103123,0.5060344401421393,0.513484351865342
05/1965,3.955,4.044634544149497,-0.08963454414949723,1.7487,0.9181740357906011,2.2063,2.4029213569519507,0.5713401275307383,1.372885394527262,1.0300359624246886
06/1965,3.054,3.143117918534803,-0.08911791853480322,1.2726250000000003,0.7400365763764654,1.7813749999999995,2.407144534290955,0.14934274461245026,0.35948957142986965,2.0476549628610856
07/1965,1.949,2.0376012929201086,-0.08860129292010854,1.1700249999999996,0.8026661350617703,0.7789750000000004,0.9704844467370649,0.24406371397250995,0.23686003842320458,0.7336244083138603
08/1965,0.905,0.9930846673054139,-0.08808466730541387,0.9759500000000001,0.8019349708673389,-0.07095000000000007,-0.0884735079245435,0.4128413642938783,-0.03652552371543379,-0.05194798420910971
09/1965,0.773,0.8605680416907194,-0.08756804169071941,0.8639500000000002,0.5493960297453924,-0.0909500000000002,-0.1655454263878633,0.5506659346567532,-0.09116022695002347,-0.07438519943783982
10/1965,0.368,0.45505141607602484,-0.08705141607602485,0.9608499999999998,0.6798271306001255,-0.5928499999999998,-0.8720599301129015,-0.013852909594518388,0.012080567372856049,-0.8841404974857575
11/1965,0.442,0.5285347904613305,-0.08653479046133045,1.110025,0.7690523872760555,-0.6680250000000001,-0.8686339332046166,0.46185765782723365,-0.4011852338991419,-0.46744869930547467
12/1965,2.189,2.275018164846636,-0.08601816484663605,1.7079,1.1734057013667525,0.4811000000000001,0.4100031212049058,0.48059933480737943,0.19704722732002708,0.2129558938848787
01/1966,1.615,1.7005015392319414,-0.08550153923194137,1.6002999999999996,1.0068155541110795,0.01470000000000038,0.014600489573265537,0.34514101739868874,0.005039227825835814,0.009561261747429724
02/1966,2.974,3.0589849136172473,-0.08498491361724714,1.402025,0.7544804333943989,1.5719750000000001,2.083519903793532,0.4196229802799043,0.8742928315023414,1.2092270722911906
03/1966,2.197,2.2814682880025527,-0.08446828800255268,2.2176000000000005,1.0338432134516338,-0.020600000000000396,-0.019925651909271952,-0.020098529201029617,0.00040047629674805384,-0.020326128206020005
04/1966,3.285,3.368951662387858,-0.08395166238785778,2.7356000000000003,1.414785103823192,0.5493999999999999,0.3883275265730104,0.49634635880103123,0.1927449538367244,0.195582572736286
05/1966,1.216,1.2994350367731633,-0.08343503677316333,1.7487,0.9181740357906011,-0.5327,-0.5801732343055359,0.5713401275307383,-0.3314762496780458,-0.24869698462749013
06/1966,1.53,1.612918411158469,-0.08291841115846887,1.2726250000000003,0.7400365763764654,0.2573749999999997,0.3477868638064046,0.14934274461245026,0.0519394447810049,0.2958474190253997
07/1966,2.837,2.9194017855437746,-0.08240178554377442,1.1700249999999996,0.8026661350617703,1.6669750000000005,2.0767974718052806,0.24406371397250995,0.5068709041375158,1.569926567667765
08/1966,1.093,1.1748851599290797,-0.08188515992907974,0.9759500000000001,0.8019349708673389,0.11704999999999988,0.14595946585719233,0.4128413642938783,0.06025810501608903,0.0857013608411033
09/1966,1.199,1.2803685343143854,-0.08136853431438529,0.8639500000000002,0.5493960297453924,0.33504999999999985,0.6098515130429186,0.5506659346567532,0.3358244534316139,0.27402705961130475
10/1966,0.625,0.7058519086996908,-0.08085190869969083,0.9608499999999998,0.6798271306001255,-0.33584999999999976,-0.4940226491159954,-0.013852909594518388,0.006843651095848364,-0.5008663002118438
11/1966,0.525,0.6053352830849964,-0.08033528308499638,1.110025,0.7690523872760555,-0.585025,-0.7607089057640518,0.46185765782723365,-0.35133923350450275,-0.40936967225954907
12/1966,1.005,1.0848186574703016,-0.0798186574703017,1.7079,1.1734057013667525,-0.7029000000000001,-0.599025553720491,0.48059933480737943,-0.28789128265069014,-0.3111342710698009
01/1967,1.464,1.5433020318556072,-0.07930203185560725,1.6002999999999996,1.0068155541110795,-0.13629999999999964,-0.13537732849224735,0.34514101739868874,-0.04672426888853074,-0.08865305960371661
02/1967,2.803,2.8817854062409127,-0.07878540624091279,1.402025,0.7544804333943989,1.4009749999999999,1.856873867088944,0.4196229802799043,0.7791869461117336,1.0776869209772104
03/1967,3.316,3.394268780626218,-0.07826878062621834,2.2176000000000005,1.0338432134516338,1.0983999999999994,1.0624434979196058,-0.020098529201029617,-0.021353551667381246,1.083797049586987
04/1967,2.252,2.3297521550115237,-0.07775215501152388,2.7356000000000003,1.414785103823192,-0.4836000000000005,-0.3418186964883656,0.49634635880103123,-0.1696604653721151,-0.1721582311162505
05/1967,1.336,1.4132355293968293,-0.0772355293968292,1.7487,0.9181740357906011,-0.41269999999999984,-0.4494790572515386,0.5713401275307383,-0.25680542189249006,-0.19267363535904852
06/1967,1.798,1.8747189037821348,-0.07671890378213475,1.2726250000000003,0.7400365763764654,0.5253749999999997,0.709931126070092,0.14934274461245026,0.10602306285311498,0.603908063216977
07/1967,2.215,2.2912022781674404,-0.07620227816744052,1.1700249999999996,0.8026661350617703,1.0449750000000002,1.3018800150570482,0.24406371397250995,0.31774167162141037,0.9841383434356379
08/1967,1.059,1.1346856525527458,-0.07568565255274584,0.9759500000000001,0.8019349708673389,0.08304999999999985,0.10356201315198474,0.4128413642938783,0.042754682798685946,0.06080733035329879
09/1967,2.346,2.4211690269380512,-0.07516902693805116,0.8639500000000002,0.5493960297453924,1.4820499999999999,2.6975986715572535,0.5506659346567532,1.4854756938018907,1.2121229777553628
10/1967,0.816,0.8906524013233567,-0.07465240132335671,0.9608499999999998,0.6798271306001255,-0.1448499999999998,-0.21306887218833376,-0.013852909594518388,0.002951623823830981,-0.21602049601216475
11/1967,0.471,0.5451357757086622,-0.07413577570866225,1.110025,0.7690523872760555,-0.6390250000000001,-0.8309251886771903,0.46185765782723365,-0.38376916147209933,-0.447156027205091
12/1967,2.012,2.085619150093968,-0.0736191500939678,1.7079,1.1734057013667525,0.30410000000000004,0.25916015206487597,0.48059933480737943,0.1245521966909587,0.1346079553739173
01/1968,3.701,3.774102524479273,-0.0731025244792729,1.6002999999999996,1.0068155541110795,2.1007000000000007,2.086479486160417,0.34514101739868874,0.7201296526348996,1.3663498335255175
02/1968,1.436,1.5085858988645786,-0.07258589886457867,1.402025,0.7544804333943989,0.033974999999999866,0.04503098887156918,0.4196229802799043,0.018896037755239063,0.026134951116330116
03/1968,2.885,2.957069273249884,-0.07206927324988399,2.2176000000000005,1.0338432134516338,0.6673999999999993,0.6455524312741666,-0.020098529201029617,-0.012974654390759503,0.6585270856649261
04/1968,4.112,4.1835526476351905,-0.07155264763519043,2.7356000000000003,1.414785103823192,1.3763999999999998,0.9728685976976549,0.49634635880103123,0.4828797860590963,0.48998881163855856
05/1968,1.764,1.835036022020495,-0.07103602202049508,1.7487,0.9181740357906011,0.015300000000000091,0.016663507574384746,0.5713401275307383,0.009520530542658404,0.007142977031726342
06/1968,1.387,1.4575193964058006,-0.07051939640580063,1.2726250000000003,0.7400365763764654,0.11437499999999967,0.15455317162839227,0.14934274461245026,0.02308139483954318,0.13147177678884908
07/1968,0.779,0.8490027707911062,-0.07000277079110617,1.1700249999999996,0.8026661350617703,-0.3910249999999996,-0.48715771467038127,0.24406371397250995,-0.11889752113281354,-0.3682601935375677
08/1968,0.662,0.7314861451764118,-0.06948614517641172,0.9759500000000001,0.8019349708673389,-0.31395000000000006,-0.3914905963764681,0.4128413642938783,-0.16162351191628513,-0.22986708446018297
09/1968,1.01,1.078969519561717,-0.06896951956171704,0.8639500000000002,0.5493960297453924,0.1460499999999998,0.2658373779433463,0.5506659346567532,0.1463875881918733,0.11944978975147297
10/1968,2.531,2.5994528939470225,-0.06845289394702236,0.9608499999999998,0.6798271306001255,1.5701500000000004,2.3096312714291525,-0.013852909594518388,-0.03199511319978061,2.341626384628933
11/1968,1.889,1.9569362683323281,-0.06793626833232813,1.110025,0.7690523872760555,0.778975,1.0129023885604072,0.46185765782723365,0.4678167247881202,0.545085663772287
12/1968,1.761,1.8284196427176336,-0.06741964271763368,1.7079,1.1734057013667525,0.053099999999999925,0.04525289074200886,0.48059933480737943,0.021748509188720476,0.023504381553288385
01/1969,1.572,1.638903017102939,-0.066903017102939,1.6002999999999996,1.0068155541110795,-0.028299999999999548,-0.028108425504993022,0.34514101739868874,-0.009701370576268542,-0.01840705492872448
02/1969,1.524,1.5903863914882446,-0.06638639148824454,1.402025,0.7544804333943989,0.12197499999999994,0.1616675457721757,0.4196229802799043,0.06783941737145821,0.0938281284007175
03/1969,1.467,1.5328697658735502,-0.06586976587355009,2.2176000000000005,1.0338432134516338,-0.7506000000000004,-0.7260288506358857,-0.020098529201029617,0.01459211205529532,-0.740620962691181
04/1969,4.854,4.919353140258856,-0.06535314025885608,2.7356000000000003,1.414785103823192,2.1184,1.49732987312025,0.49634635880103123,0.7431942304472462,0.7541356426730038
05/1969,2.845,2.9098365146441614,-0.06483651464416118,1.7487,0.9181740357906011,1.0963000000000003,1.1940002192024766,0.5713401275307383,0.6821802375108724,0.5118199816916041
06/1969,1.204,1.2683198890294665,-0.0643198890294665,1.2726250000000003,0.7400365763764654,-0.06862500000000038,-0.09273190297703614,0.14934274461245026,-0.013848836903726024,-0.07888306607331011
07/1969,0.725,0.788803263414772,-0.06380326341477205,1.1700249999999996,0.8026661350617703,-0.44502499999999967,-0.5544335067353404,0.24406371397250995,-0.1353171008046298,-0.41911640593071064
08/1969,0.439,0.5022866378000777,-0.06328663780007765,0.9759500000000001,0.8019349708673389,-0.53695,-0.6695680067665059,0.4128413642938783,-0.27642536940101703,-0.3931426373654888
09/1969,0.434,0.4967700121853831,-0.06277001218538308,0.8639500000000002,0.5493960297453924,-0.4299500000000002,-0.7825866528363024,0.5506659346567532,-0.43094381063400244,-0.3516428422022999
10/1969,0.425,0.4872533865706885,-0.06225338657068852,0.9608499999999998,0.6798271306001255,-0.5358499999999997,-0.7882150856894631,-0.013852909594518388,0.010919072323091696,-0.7991341580125548
11/1969,0.711,0.772736760955994,-0.06173676095599401,1.110025,0.7690523872760555,-0.3990250000000001,-0.518852820174353,0.46185765782723365,-0.2396361482827815,-0.27921667189157146
12/1969,0.482,0.5432201353412995,-0.06122013534129955,1.7079,1.1734057013667525,-1.2259,-1.0447366998235168,0.48059933480737943,-0.502099762984039,-0.5426369368394778
01/1970,0.337,0.39770350972660506,-0.06070350972660504,1.6002999999999996,1.0068155541110795,-1.2632999999999996,-1.2547481957759097,0.34514101739868874,-0.43306506886926655,-0.8216831269066431
02/1970,0.679,0.7391868841119105,-0.06018688411191042,1.402025,0.7544804333943989,-0.723025,-0.958308483557511,0.4196229802799043,-0.4021282618979184,-0.5561802216595926
03/1970,1.122,1.181670258497216,-0.05967025849721597,2.2176000000000005,1.0338432134516338,-1.0956000000000004,-1.059735156883395,-0.020098529201029617,0.02129911799597862,-1.0810342748793738
04/1970,6.21,6.269153632882521,-0.059153632882520846,2.7356000000000003,1.414785103823192,3.4743999999999997,2.455779319849413,0.49634635880103123,1.2189171234261291,1.2368621964232838
05/1970,4.344,4.402637007267828,-0.05863700726782728,1.7487,0.9181740357906011,2.5953000000000004,2.8265883142353254,0.5713401275307383,1.6149433279321053,1.2116449863032202
06/1970,2.215,2.2731203816531322,-0.05812038165313238,1.2726250000000003,0.7400365763764654,0.9423749999999995,1.273416787875904,0.14934274461245026,0.19017555813695786,1.0832412297389462
07/1970,0.693,0.7506037560384379,-0.057603756038437925,1.1700249999999996,0.8026661350617703,-0.4770249999999997,-0.5943006427738347,0.24406371397250995,-0.14504722209163198,-0.44925342068220264
08/1970,1.661,1.7180871304237435,-0.05708713042374347,0.9759500000000001,0.8019349708673389,0.6850499999999999,0.8542463228147774,0.4128413642938783,0.3526682173538815,0.5015781054608959
09/1970,0.842,0.898570504809049,-0.056570504809049016,0.8639500000000002,0.5493960297453924,-0.021950000000000247,-0.03995296436738463,0.5506659346567532,-0.022000736465673812,-0.01795222790171082
10/1970,1.655,1.7110538791943546,-0.05605387919435456,0.9608499999999998,0.6798271306001255,0.6941500000000003,1.0210683992373637,-0.013852909594518388,-0.014144768224454807,1.0352131674618186
11/1970,2.237,2.2925372535796598,-0.05553725357965966,1.110025,0.7690523872760555,1.126975,1.4654073228895215,0.46185765782723365,0.6768095939126311,0.7885977289768904
12/1970,1.601,1.6560206279649654,-0.05502062796496543,1.7079,1.1734057013667525,-0.1069,-0.0911023355992609,0.48059933480737943,-0.04378372188840343,-0.047318613710857466
01/1971,0.965,1.019504002350271,-0.054504002350271086,1.6002999999999996,1.0068155541110795,-0.6352999999999996,-0.6309993895166905,0.34514101739868874,-0.21778377127574206,-0.4132156182409485
02/1971,0.905,0.9589873767355765,-0.05398737673557652,1.402025,0.7544804333943989,-0.49702500000000005,-0.6587645987900445,0.4196229802799043,-0.2764327642471739,-0.38233183454287056
03/1971,1.829,1.8824707511208818,-0.05347075112088184,2.2176000000000005,1.0338432134516338,-0.3886000000000005,-0.37587904523994864,-0.020098529201029617,0.00755461596681024,-0.38343366120675887
04/1971,2.603,2.6559541255061876,-0.05295412550618739,2.7356000000000003,1.414785103823192,-0.13260000000000005,-0.09372448129519696,0.49634635880103123,-0.04651980502138637,-0.04720467627381059
05/1971,1.261,1.3134374998914928,-0.052437499891492934,1.7487,0.9181740357906011,-0.4877,-0.531162917910287,0.5713401275307383,-0.30347468925846244,-0.2276882286518246
06/1971,2.018,2.0699208742767983,-0.05192087427679848,1.2726250000000003,0.7400365763764654,0.7453749999999995,1.0072137294208798,0.14934274461245026,0.15042006276305603,0.8567936666578237
07/1971,1.789,1.8404042486621037,-0.0514042486621038,1.1700249999999996,0.8026661350617703,0.6189750000000003,0.7711487665445935,0.24406371397250995,0.1882094319881935,0.5829393345564
08/1971,0.636,0.6868876230474094,-0.05088762304740935,0.9759500000000001,0.8019349708673389,-0.3399500000000001,-0.4239121778569209,0.4128413642938783,-0.1750084818472404,-0.24890369600968051
09/1971,0.385,0.4353709974327149,-0.05037099743271489,0.8639500000000002,0.5493960297453924,-0.4789500000000002,-0.8717755026769322,0.5506659346567532,-0.4800570719924537,-0.3917184306844785
10/1971,0.434,0.4838543718180204,-0.04985437181802038,0.9608499999999998,0.6798271306001255,-0.5268499999999998,-0.7749764260436572,-0.013852909594518388,0.010735678367865749,-0.785712104411523
11/1971,0.731,0.7803377462033257,-0.04933774620332576,1.110025,0.7690523872760555,-0.37902500000000006,-0.49284678946578314,0.46185765782723365,-0.22762506385033834,-0.26522172561544477
12/1971,3.453,3.501821120588631,-0.048821120588631306,1.7079,1.1734057013667525,1.7450999999999999,1.4872094093009371,0.48059933480737943,0.7147518528293061,0.7724575564716311
01/1972,1.039,1.0873044949739368,-0.04830449497393685,1.6002999999999996,1.0068155541110795,-0.5612999999999997,-0.5575003263587571,0.34514101739868874,-0.19241622983956244,-0.3650840965191947
02/1972,0.656,0.7037878693592424,-0.047787869359242396,1.402025,0.7544804333943989,-0.746025,-0.9887930382019877,0.4196229802799043,-0.41492028157033933,-0.5738727566316484
03/1972,0.976,1.0232712437445477,-0.04727124374454772,2.2176000000000005,1.0338432134516338,-1.2416000000000005,-1.2009557966287179,-0.020098529201029617,0.02413744514768807,-1.225093241776406
