Rangzahl [-],Kapazität [hm³],empirische Pu [-],theoretische Pu [-],empirische Quantile [hm³],theoretische Quantile [hm³]
63,19.15352309399435,0.6237623762376238,0.6679294475169445,19.15352309399435,18.739527682718208
64,19.178180876728916,0.6336633663366337,0.6704400253672592,19.178180876728916,18.829334917766207
65,19.26376861694962,0.6435643564356436,0.6790484841818528,19.26376861694962,18.92078115283762
66,19.51512493221827,0.6534653465346535,0.7033780737012187,19.51512493221827,19.0139775964008
67,19.52557249305528,0.6633663366336634,0.7043585779059007,19.52557249305528,19.109044258817754
68,19.605199942937162,0.6732673267326733,0.7117511485476025,19.605199942937162,19.20611104821674
69,19.615867380977534,0.6831683168316832,0.7127307129905555,19.615867380977534,19.305319031508354
70,19.639672233036464,0.693069306930693,0.7149074700545361,19.639672233036464,19.406821892287095
71,19.64765945903514,0.7029702970297029,0.715634995792197,19.64765945903514,19.510787624621823
72,19.667518205021736,0.7128712871287128,0.7174376725432665,19.667518205021736,19.617400510973397
73,19.76374335085586,0.7227722772277227,0.7260479272647995,19.76374335085586,19.726863444311206
74,19.78896009263083,0.7326732673267327,0.7282702645929269,19.78896009263083,19.839400669782048
75,19.938511168060472,0.7425742574257426,0.741161119057107,19.938511168060472,19.955261041188564
76,20.052031983364827,0.7524752475247525,0.7506185687411869,20.052031983364827,20.074721913693118
77,20.31892797284081,0.7623762376237624,0.7717585414401211,20.31892797284081,20.19809382887808
78,20.375227977799568,0.7722772277227723,0.7760248550005225,20.375227977799568,20.32572619484811
79,20.458403101985766,0.7821782178217822,0.7822067872423282,20.458403101985766,20.458014227198767
80,20.47550067733073,0.7920792079207921,0.7834598113032581,20.47550067733073,20.59540750335637
81,20.597076785602155,0.801980198019802,0.7921971398224288,20.597076785602155,20.738420603375832
82,20.846977698182542,0.8118811881188119,0.8092257669854077,20.846977698182542,20.88764648045416
83,20.86545221827089,0.8217821782178217,0.8104359946657393,20.86545221827089,21.04377344836937
84,20.918514191593886,0.8316831683168316,0.8138754278795153,20.918514191593886,21.207607028852053
85,21.0256505881069,0.8415841584158416,0.8206564886131807,21.0256505881069,21.3800984307547
86,21.363488592177703,0.8514851485148515,0.8406535868962051,21.363488592177703,21.56238223567344
87,21.485973253644147,0.8613861386138614,0.8474037689098907,21.485973253644147,21.755827112144434
88,21.49840433429864,0.8712871287128713,0.8480744851576536,21.49840433429864,21.96210537054577
89,21.55443401704906,0.8811881188118812,0.8510651670932055,21.55443401704906,22.183290440884555
90,21.61053324467855,0.8910891089108911,0.8540069526710692,21.61053324467855,22.421996913639195
91,21.916239645948608,0.900990099009901,0.8691425908411136,21.916239645948608,22.68158760468336
92,22.08665662635643,0.9108910891089109,0.8769510020467536,22.08665662635643,22.966490260824067
93,22.24157147355544,0.9207920792079208,0.8836787582515414,22.24157147355544,23.282701923986245
94,22.604784483207425,0.9306930693069307,0.8981511609784458,22.604784483207425,23.638632560783986
95,24.819808070389783,0.9405940594059405,0.9557620080544336,24.819808070389783,24.0466049991974
96,25.07385094522772,0.9504950495049505,0.959871215574908,25.07385094522772,24.525738677105736
97,25.300295793018336,0.9603960396039604,0.9632191729476043,25.300295793018336,25.108103103224582
98,25.57254754449565,0.9702970297029703,0.9668847238848052,25.57254754449565,25.853930986093015
99,27.744199030581285,0.9801980198019802,0.9857516742255228,27.744199030581285,26.89886259379453
100,34.67698833799716,0.9900990099009901,0.9990166539557908,34.67698833799716,28.67823681506074
