Rangzahl [-],Kapazität [hm³],empirische Pu [-],theoretische Pu [-],empirische Quantile [hm³],theoretische Quantile [hm³]
52,24.371333460603637,0.5148514851485149,0.554778009477833,24.371333460603637,23.940775065819373
53,24.469046652608995,0.5247524752475248,0.5635675504909329,24.469046652608995,24.04568163165169
54,24.576872908431653,0.5346534653465347,0.5731441373365046,24.576872908431653,24.151760990319964
55,24.6426382633166,0.5445544554455446,0.5789207859740669,24.6426382633166,24.25909501347938
56,24.670367346634407,0.5544554455445545,0.5813416559845235,24.670367346634407,24.36776940418418
57,24.926135313027288,0.5643564356435643,0.6032505477589676,24.926135313027288,24.47787414713006
58,24.930637017058416,0.5742574257425742,0.6036292716205863,24.930637017058416,24.589504001885203
59,25.03265448174318,0.5841584158415841,0.6121470862324199,25.03265448174318,24.702759046080303
60,25.05194163893782,0.594059405940594,0.6137434279201113,25.05194163893782,24.817745276602956
61,25.162545168365114,0.6039603960396039,0.6228110844587461,25.162545168365114,24.934575278143356
62,25.183122332841947,0.6138613861386139,0.6244817173815467,25.183122332841947,25.053368970015846
63,25.268297617910378,0.6237623762376238,0.6313421221384142,25.268297617910378,25.174254444097784
64,25.379629285436664,0.6336633663366337,0.6401754180137157,25.379629285436664,25.29736890906294
65,25.508558930603215,0.6435643564356436,0.6502143798729044,25.508558930603215,25.422859758944263
66,25.594674880078514,0.6534653465346535,0.6568052843457128,25.594674880078514,25.550885787571293
67,25.665261456195594,0.6633663366336634,0.6621391341466661,25.665261456195594,25.68161857476057
68,25.689132916471408,0.6732673267326733,0.6639289919649904,25.689132916471408,25.815244075514165
69,25.750704342672748,0.6831683168316832,0.6685129182399216,25.750704342672748,25.95196445019051
70,25.82554859866559,0.693069306930693,0.674021637881186,25.82554859866559,26.09200018203441
71,26.16986754661582,0.7029702970297029,0.6984699500794471,26.16986754661582,26.23559253909604
72,26.256683605783905,0.7128712871287128,0.704403196482521,26.256683605783905,26.38300645111026
73,26.279043219959874,0.7227722772277227,0.7059163160441411,26.279043219959874,26.534533889266335
74,26.321752630154833,0.7326732673267327,0.7087895108527054,26.321752630154833,26.69049785922591
75,26.64757976355122,0.7425742574257426,0.7299778721197467,26.64757976355122,26.851257146971744
76,26.760600696607412,0.7524752475247525,0.7370286030402691,26.760600696607412,27.017211995497593
77,26.96436500734785,0.7623762376237624,0.7493573525920371,26.96436500734785,27.188810941373696
78,27.289064156359046,0.7722772277227723,0.768004539994415,27.289064156359046,27.366559108684235
79,27.3197354006237,0.7821782178217822,0.7697036879092333,27.3197354006237,27.551028350735713
80,27.45927829146035,0.7920792079207921,0.7773008989717268,27.45927829146035,27.7428697575505
81,27.55689241778782,0.801980198019802,0.7824867946218872,27.55689241778782,27.94282922479416
82,27.97473374289393,0.8118811881188119,0.8035211361612444,27.97473374289393,28.151767030627717
83,28.511440565420685,0.8217821782178217,0.8278999991731955,28.511440565420685,28.37068272681365
84,28.621916189968772,0.8316831683168316,0.8325688718909983,28.621916189968772,28.600747175575705
85,28.6231350738949,0.8415841584158416,0.8326197413948336,28.6231350738949,28.84334434488889
86,28.78084457084742,0.8514851485148515,0.8390851385474072,28.78084457084742,29.100126661568503
87,28.883623536146274,0.8613861386138614,0.8431759707907667,28.883623536146274,29.373089567008996
88,29.18470004132746,0.8712871287128713,0.8546201556619145,29.18470004132746,29.664673866870917
89,29.751045365700747,0.8811881188118812,0.8740914072708562,29.751045365700747,29.97790931200906
90,29.79917048885477,0.8910891089108911,0.8756291243941983,29.79917048885477,30.316621092284787
91,30.004529987344085,0.900990099009901,0.8819958831072887,30.004529987344085,30.68573550722404
92,31.150945410877625,0.9108910891089109,0.9122531539034153,31.150945410877625,31.091748064680814
93,32.32030612656973,0.9207920792079208,0.9353889016653301,32.32030612656973,31.543469943218295
94,32.47735598899885,0.9306930693069307,0.9380045075084689,32.47735598899885,32.05327841020919
95,33.041537420975715,0.9405940594059405,0.9465746549299161,33.041537420975715,32.63934365915205
96,33.5196639391113,0.9504950495049505,0.9529186682856547,33.5196639391113,33.32991803317406
97,33.623799315672954,0.9603960396039604,0.9541986728379908,33.623799315672954,34.17250822575309
98,34.08844390656941,0.9702970297029703,0.9595034680796257,34.08844390656941,35.25661007021013
99,42.4028135036815,0.9801980198019802,0.9954631760759213,42.4028135036815,36.784543379274396
100,45.52461960619445,0.9900990099009901,0.9979581290756112,45.52461960619445,39.40935541184315
